,1,85,1,2023-02-07,18:00,2023-02-07,18:00,23345.0,23393.45,1.0
,1,85,1,2023-02-07,18:00,2023-02-07,18:00,23277.9,23326.350000000002,1.0
,1,84,1,2023-02-01,19:45,2023-02-01,19:45,23490.7,23701.9,1.0
,1,84,1,2023-02-01,19:45,2023-02-01,19:45,23260.8,23472.0,1.0
,1,83,1,2023-02-01,08:30,2023-02-01,08:30,22938.0,22943.94,1.0
,1,83,1,2023-02-01,08:30,2023-02-01,08:30,22962.3,22968.239999999998,1.0
,1,82,1,2023-01-29,13:15,2023-01-29,13:15,23618.5,23657.83,1.0
,1,82,1,2023-01-29,13:15,2023-01-29,13:15,23560.3,23599.63,1.0
,1,81,1,2023-01-29,10:15,2023-01-29,10:15,23497.8,23576.84,1.0
,1,81,1,2023-01-29,10:15,2023-01-29,10:15,23400.0,23479.04,1.0
,1,80,1,2023-01-29,01:30,2023-01-29,01:30,23453.5,23494.86,1.0
,1,80,1,2023-01-29,01:30,2023-01-29,01:30,23393.4,23434.760000000002,1.0
,1,79,1,2023-01-27,18:00,2023-01-27,18:00,23244.8,23273.42,1.0
,1,79,1,2023-01-27,18:00,2023-01-27,18:00,23197.6,23226.219999999998,1.0
,1,78,1,2023-01-27,16:30,2023-01-27,16:30,23078.6,22910.399999999998,1.0
,1,78,1,2023-01-27,16:00,2023-01-27,16:00,22928.8,22760.6,1.0
,1,77,1,2023-01-24,23:00,2023-01-24,23:00,22623.7,22671.87,1.0
,1,77,1,2023-01-24,22:30,2023-01-24,22:30,22690.0,22738.17,1.0
,1,76,1,2023-01-24,14:15,2023-01-24,14:15,22791.4,22801.460000000003,1.0
,1,76,1,2023-01-24,13:45,2023-01-24,13:45,22819.7,22829.760000000002,1.0
,1,75,1,2023-01-24,09:15,2023-01-24,09:15,22880.3,22898.68,1.0
,1,75,1,2023-01-24,09:15,2023-01-24,09:15,22917.0,22935.38,1.0
,1,74,1,2023-01-23,19:45,2023-01-23,19:45,22657.7,22727.84,1.0
,1,74,1,2023-01-23,19:45,2023-01-23,19:45,22746.0,22816.14,1.0
,1,73,1,2023-01-23,18:00,2023-01-23,18:00,23127.1,23165.12,1.0
,1,73,1,2023-01-23,18:00,2023-01-23,18:00,23070.6,23108.62,1.0
,1,72,1,2023-01-23,15:00,2023-01-23,15:00,22592.0,22617.71,1.0
,1,72,1,2023-01-23,15:00,2023-01-23,15:00,22635.8,22661.51,1.0
,1,71,1,2023-01-22,16:00,2023-01-22,16:00,22689.4,22757.11,1.0
,1,71,1,2023-01-22,15:30,2023-01-22,15:30,22775.3,22843.01,1.0
,1,70,1,2023-01-21,15:30,2023-01-21,15:30,23283.6,23324.6,1.0
,1,70,1,2023-01-21,15:30,2023-01-21,15:30,23224.0,23265.0,1.0
,1,69,1,2023-01-21,10:00,2023-01-21,10:00,23326.4,23606.66,1.0
,1,69,1,2023-01-21,10:00,2023-01-21,10:00,23027.6,23307.859999999997,1.0
,1,68,1,2023-01-20,15:00,2023-01-20,15:00,21198.0,21231.06,1.0
,1,68,1,2023-01-20,15:00,2023-01-20,15:00,21148.0,21181.06,1.0
,1,67,1,2023-01-17,14:15,2023-01-17,14:15,21637.6,21865.789999999997,1.0
,1,67,1,2023-01-17,14:15,2023-01-17,14:15,21392.2,21620.39,1.0
,1,66,1,2023-01-16,19:00,2023-01-16,19:00,21427.5,21551.21,1.0
,1,66,1,2023-01-16,19:00,2023-01-16,19:00,21286.7,21410.41,1.0
,1,65,1,2023-01-16,08:15,2023-01-16,08:15,20754.0,20782.68,1.0
,1,65,1,2023-01-16,08:15,2023-01-16,08:15,20799.3,20827.98,1.0
,1,64,1,2023-01-16,03:15,2023-01-16,03:15,21121.0,20867.01,1.0
,1,64,1,2023-01-16,02:30,2023-01-16,02:30,21358.0,21104.01,1.0
,1,63,1,2023-01-16,01:15,2023-01-16,01:15,21340.9,21454.780000000002,1.0
,1,63,1,2023-01-16,01:15,2023-01-16,01:15,21210.0,21323.88,1.0
,1,62,1,2023-01-13,15:15,2023-01-13,15:15,19281.1,19423.84,1.0
,1,62,1,2023-01-13,15:15,2023-01-13,15:15,19123.0,19265.74,1.0
,1,61,1,2023-01-12,18:45,2023-01-12,18:45,18821.8,18875.37,1.0
,1,61,1,2023-01-12,18:45,2023-01-12,18:45,18753.2,18806.77,1.0
,1,60,1,2023-01-12,18:00,2023-01-12,18:00,18995.3,19135.469999999998,1.0
,1,60,1,2023-01-12,18:00,2023-01-12,18:00,18840.0,18980.17,1.0
,1,59,1,2023-01-11,19:15,2023-01-11,19:15,17536.0,17546.68,1.0
,1,59,1,2023-01-11,18:15,2023-01-11,18:15,17511.3,17521.98,1.0
,1,58,1,2023-01-10,18:30,2023-01-10,18:30,17436.8,17487.68,1.0
,1,58,1,2023-01-10,18:30,2023-01-10,18:30,17372.0,17422.88,1.0
,1,57,1,2023-01-10,15:15,2023-01-10,15:15,17367.5,17387.02,1.0
,1,57,1,2023-01-10,15:15,2023-01-10,15:15,17334.1,17353.62,1.0
,1,56,1,2023-01-09,16:45,2023-01-09,16:45,17344.5,17355.13,1.0
,1,56,1,2023-01-09,16:45,2023-01-09,16:45,17320.0,17330.63,1.0
,1,55,1,2023-01-09,16:15,2023-01-09,16:15,17333.4,17359.95,1.0
,1,55,1,2023-01-09,16:15,2023-01-09,16:15,17293.0,17319.55,1.0
,1,54,1,2023-01-09,00:45,2023-01-09,00:45,17190.9,17222.57,1.0
,1,54,1,2023-01-09,00:45,2023-01-09,00:45,17145.5,17177.17,1.0
,1,53,1,2023-01-09,00:00,2023-01-09,00:00,17178.7,17219.08,1.0
,1,53,1,2023-01-09,00:00,2023-01-09,00:00,17124.6,17164.98,1.0
,1,52,1,2023-01-08,16:30,2023-01-08,16:30,16910.8,16911.17,1.0
,1,52,1,2023-01-08,16:30,2023-01-08,16:30,16924.7,16925.07,1.0
,1,51,1,2023-01-06,18:15,2023-01-06,18:15,16849.0,16852.23,1.0
,1,51,1,2023-01-06,18:15,2023-01-06,18:15,16832.3,16835.53,1.0
,1,50,1,2023-01-06,18:00,2023-01-06,18:00,16857.7,16867.82,1.0
,1,50,1,2023-01-06,16:00,2023-01-06,16:00,16834.1,16844.219999999998,1.0
,1,49,1,2023-01-06,15:45,2023-01-06,15:45,16816.9,16708.780000000002,1.0
,1,49,1,2023-01-06,14:45,2023-01-06,14:45,16722.2,16614.08,1.0
,1,48,1,2023-01-04,18:30,2023-01-04,18:30,16948.2,16967.65,1.0
,1,48,1,2023-01-04,17:45,2023-01-04,17:45,16915.2,16934.65,1.0
,1,47,1,2023-01-04,03:15,2023-01-04,03:15,16847.0,16849.23,1.0
,1,47,1,2023-01-04,03:15,2023-01-04,03:15,16831.3,16833.53,1.0
,1,46,1,2023-01-03,15:00,2023-01-03,15:00,16644.0,16639.78,1.0
,1,46,1,2023-01-03,15:00,2023-01-03,15:00,16653.1,16648.879999999997,1.0
,1,45,1,2023-01-02,17:00,2023-01-02,17:00,16704.1,16657.519999999997,1.0
,1,45,1,2023-01-02,15:45,2023-01-02,15:45,16737.3,16690.719999999998,1.0
,1,44,1,2023-01-02,14:30,2023-01-02,14:30,16683.6,16620.73,1.0
,1,44,1,2023-01-02,10:15,2023-01-02,10:15,16733.1,16670.23,1.0
,1,43,1,2023-01-02,08:15,2023-01-02,08:15,16763.0,16772.6,1.0
,1,43,1,2023-01-02,08:15,2023-01-02,08:15,16740.0,16749.6,1.0
,1,42,1,2023-01-02,07:15,2023-01-02,07:15,16767.1,16828.62,1.0
,1,42,1,2023-01-02,07:15,2023-01-02,07:15,16692.2,16753.72,1.0
,1,41,1,2023-01-02,01:15,2023-01-02,01:15,16541.7,16545.16,1.0
,1,41,1,2023-01-02,01:15,2023-01-02,01:15,16558.4,16561.86,1.0
,1,40,1,2023-01-01,20:15,2023-01-01,20:15,16618.4,16610.31,1.0
,1,40,1,2023-01-01,19:30,2023-01-01,19:30,16613.2,16605.11,1.0
,1,39,1,2022-12-30,23:30,2022-12-30,23:30,16615.4,16616.41,1.0
,1,39,1,2022-12-30,21:15,2022-12-30,21:15,16601.1,16602.109999999997,1.0
,1,38,1,2022-12-28,15:30,2022-12-28,15:30,16586.0,16634.71,1.0
,1,38,1,2022-12-28,15:30,2022-12-28,15:30,16648.0,16696.71,1.0
,1,37,1,2022-12-27,00:00,2022-12-27,00:00,16967.4,17008.45,1.0
,1,37,1,2022-12-27,00:00,2022-12-27,00:00,16912.8,16953.85,1.0
,1,36,1,2022-12-25,22:00,2022-12-25,22:00,16835.3,16833.34,1.0
,1,36,1,2022-12-25,22:00,2022-12-25,22:00,16823.8,16821.84,1.0
,1,35,1,2022-12-25,19:15,2022-12-25,19:15,16724.3,16740.309999999998,1.0
,1,35,1,2022-12-25,19:15,2022-12-25,19:15,16753.7,16769.71,1.0
,1,34,1,2022-12-25,15:00,2022-12-25,15:00,16849.4,16861.83,1.0
,1,34,1,2022-12-25,15:00,2022-12-25,15:00,16823.5,16835.93,1.0
,1,33,1,2022-12-23,14:45,2022-12-23,14:45,16775.6,16777.67,1.0
,1,33,1,2022-12-23,14:45,2022-12-23,14:45,16791.1,16793.17,1.0
,1,32,1,2022-12-23,03:00,2022-12-23,03:00,16894.0,16929.6,1.0
,1,32,1,2022-12-23,03:00,2022-12-23,03:00,16844.9,16880.5,1.0
,1,31,1,2022-12-20,15:00,2022-12-20,15:00,16964.1,17021.059999999998,1.0
,1,31,1,2022-12-20,15:00,2022-12-20,15:00,16893.6,16950.559999999998,1.0
,1,30,1,2022-12-20,02:45,2022-12-20,02:45,16804.4,16826.07,1.0
,1,30,1,2022-12-20,02:45,2022-12-20,02:45,16769.3,16790.969999999998,1.0
,1,29,1,2022-12-19,02:45,2022-12-19,02:45,16713.5,16716.02,1.0
