交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
22,多頭出場,Trailing Stop,2022-12-05 01:45,17281.2,1,23.49,0.14,-6013.01,0.39,31.90,0.18,63.10,0.37
22,多頭進場,Long,2022-12-05 00:45,17243.9,1,23.49,0.14,-6013.01,0.39,31.90,0.18,63.10,0.37
21,空頭出場,Trailing Stop,2022-12-04 11:30,16892.7,1,46.66,0.28,-6036.50,0.77,54.12,0.32,6.78,0.04
21,空頭進場,Short,2022-12-04 11:30,16952.9,1,46.66,0.28,-6036.50,0.77,54.12,0.32,6.78,0.04
20,多頭出場,Trailing Stop,2022-11-30 19:15,17136.2,1,91.23,0.54,-6083.16,1.48,100.59,0.59,46.91,0.28
20,多頭進場,Long,2022-11-30 19:15,17031.3,1,91.23,0.54,-6083.16,1.48,100.59,0.59,46.91,0.28
19,多頭出場,Trailing Stop,2022-11-30 00:45,16873.6,1,28.42,0.17,-6174.39,0.46,37.37,0.22,6.73,0.04
19,多頭進場,Long,2022-11-30 00:45,16831.7,1,28.42,0.17,-6174.39,0.46,37.37,0.22,6.73,0.04
18,空頭出場,Trailing Stop,2022-11-29 15:00,16339.1,1,3.52,0.02,-6202.81,0.06,11.66,0.07,6.54,0.04
18,空頭進場,Short,2022-11-29 15:00,16355.7,1,3.52,0.02,-6202.81,0.06,11.66,0.07,6.54,0.04
17,多頭出場,Trailing Stop,2022-11-29 05:15,16515.0,1,18.30,0.11,-6206.33,0.29,26.81,0.16,19.49,0.12
17,多頭進場,Long,2022-11-29 05:15,16483.5,1,18.30,0.11,-6206.33,0.29,26.81,0.16,19.49,0.12
16,空頭出場,Trailing Stop,2022-11-26 15:00,16544.1,1,4.46,0.03,-6224.63,0.07,12.18,0.07,19.82,0.12
16,空頭進場,Short,2022-11-26 15:00,16561.8,1,4.46,0.03,-6224.63,0.07,12.18,0.07,19.82,0.12
15,多頭出場,Close entry(s) order Long,2022-11-26 03:15,16604.0,1,-74.01,-0.44,-6229.09,-1.2,4.53,0.03,69.27,0.42
15,多頭進場,Long,2022-11-26 01:30,16664.7,1,-74.01,-0.44,-6229.09,-1.2,4.53,0.03,69.27,0.42
14,多頭出場,Trailing Stop,2022-11-23 02:30,16540.7,1,92.01,0.56,-6155.08,1.47,100.93,0.61,17.07,0.1
14,多頭進場,Long,2022-11-23 02:30,16435.5,1,92.01,0.56,-6155.08,1.47,100.93,0.61,17.07,0.1
13,多頭出場,Trailing Stop,2022-11-22 14:00,16211.3,1,35.95,0.22,-6247.09,0.57,45.54,0.28,6.46,0.04
13,多頭進場,Long,2022-11-22 14:00,16162.4,1,35.95,0.22,-6247.09,0.57,45.54,0.28,6.46,0.04
12,空頭出場,Trailing Stop,2022-11-20 08:45,16561.0,1,-2.55,-0.02,-6283.04,-0.04,5.07,0.03,6.63,0.04
12,空頭進場,Short,2022-11-20 08:45,16571.7,1,-2.55,-0.02,-6283.04,-0.04,5.07,0.03,6.63,0.04
11,多頭出場,Trailing Stop,2022-11-18 00:15,16869.9,1,16.62,0.1,-6280.49,0.26,25.46,0.15,6.74,0.04
11,多頭進場,Long,2022-11-18 00:15,16839.8,1,16.62,0.1,-6280.49,0.26,25.46,0.15,6.74,0.04
10,空頭出場,Close entry(s) order Short,2022-11-17 21:15,16696.5,1,-183.09,-1.11,-6297.10,-3,11.29,0.07,219.91,1.33
10,空頭進場,Short,2022-11-17 16:00,16526.7,1,-183.09,-1.11,-6297.10,-3,11.29,0.07,219.91,1.33
9,多頭出場,Trailing Stop,2022-11-14 07:30,16839.1,1,68.36,0.41,-6114.01,1.11,81.60,0.49,67.60,0.4
9,多頭進場,Long,2022-11-14 07:30,16757.3,1,68.36,0.41,-6114.01,1.11,81.60,0.49,67.60,0.4
8,多頭出場,Close entry(s) order Long,2022-11-11 00:30,17485.6,1,-629.83,-3.48,-6182.38,-11.35,55.56,0.31,719.34,3.97
8,多頭進場,Long,2022-11-10 21:00,18101.2,1,-629.83,-3.48,-6182.38,-11.35,55.56,0.31,719.34,3.97
7,空頭出場,Trailing Stop,2022-11-08 17:30,19735.6,1,78.57,0.4,-5552.54,1.4,94.67,0.48,7.93,0.04
7,空頭進場,Short,2022-11-08 17:30,19830.0,1,78.57,0.4,-5552.54,1.4,94.67,0.48,7.93,0.04
6,多頭出場,Close entry(s) order Long,2022-11-08 17:15,20093.1,16.02978,-7767.42,-2.36,-5631.11,-363.42,38.08,0.01,7968.80,2.42
6,多頭進場,Long,2022-11-08 16:45,20561.4,16.02978,-7767.42,-2.36,-5631.11,-363.42,38.08,0.01,7968.80,2.42
5,空頭出場,Trailing Stop,2022-11-07 03:00,20893.7,10.894244,684.74,0.3,2136.30,47.14,799.75,0.35,491.21,0.21
5,空頭進場,Short,2022-11-07 02:30,20973.3,10.894244,684.74,0.3,2136.30,47.14,799.75,0.35,491.21,0.21
4,多頭出場,Trailing Stop,2022-11-04 12:45,20765.4,5.661327,697.72,0.6,1451.57,92.43,759.47,0.65,47.27,0.04
4,多頭進場,Long,2022-11-04 12:45,20625.6,5.661327,697.72,0.6,1451.57,92.43,759.47,0.65,47.27,0.04
3,空頭出場,Trailing Stop,2022-11-02 19:30,20153.1,3.612139,273.23,0.37,753.84,56.73,321.85,0.44,227.92,0.31
3,空頭進場,Short,2022-11-02 19:30,20244.9,3.612139,273.23,0.37,753.84,56.73,321.85,0.44,227.92,0.31
2,多頭出場,Trailing Stop,2022-11-02 18:15,20756.4,2.00526,214.25,0.52,480.62,80.13,237.32,0.57,57.26,0.14
2,多頭進場,Long,2022-11-02 18:15,20633.0,2.00526,214.25,0.52,480.62,80.13,237.32,0.57,57.26,0.14
1,空頭出場,Trailing Stop,2022-11-02 18:00,20148.6,1,266.37,1.3,266.37,26636.81,276.23,1.35,8.17,0.04
1,空頭進場,Short,2022-11-02 18:00,20431.2,1,266.37,1.3,266.37,26636.81,276.23,1.35,8.17,0.04
